img_name,target
ISIC_0000534,Benign
ISIC_0061058,Benign
ISIC_0025484,Benign
ISIC_0010576,Malignant
ISIC_0059326,Benign
ISIC_0024495,Benign
ISIC_0024375,Benign
ISIC_0012511,Benign
ISIC_0031357,Benign
ISIC_0015953,Benign
ISIC_0014229,Malignant
ISIC_0030035,Benign
ISIC_0058812,Benign
ISIC_0069126,Benign
ISIC_0054704,Benign
ISIC_0057134,Benign
ISIC_0029939,Benign
ISIC_0029318,Malignant
ISIC_0024658,Benign
ISIC_0030893,Malignant
ISIC_0030284,Benign
ISIC_0063799,Benign
ISIC_0029996,Benign
ISIC_0002879,Benign
ISIC_0058679,Benign
ISIC_0067470,Benign
ISIC_0024394,Benign
ISIC_0013676,Benign
ISIC_0032375,Benign
ISIC_0028403,Benign
ISIC_0059044,Benign
ISIC_0058400,Benign
ISIC_0032592,Malignant
ISIC_0027708,Malignant
ISIC_0029506,Benign
ISIC_0064028,Benign
ISIC_0026545,Malignant
ISIC_0013862,Benign
ISIC_0027382,Benign
ISIC_0012706,Benign
ISIC_0015129,Benign
ISIC_0001126,Malignant
ISIC_0032513,Benign
ISIC_0034311,Benign
ISIC_0033555,Benign
ISIC_0056743,Benign
ISIC_0062498,Benign
ISIC_0031222,Benign
ISIC_0027575,Benign
ISIC_0028334,Benign
ISIC_0026484,Benign
ISIC_0000069,Benign
ISIC_0058829,Benign
ISIC_0025366,Benign
ISIC_0058023,Benign
ISIC_0029241,Malignant
ISIC_0026866,Benign
ISIC_0028973,Malignant
ISIC_0024873,Benign
ISIC_0027029,Benign
ISIC_0016055,Benign
ISIC_0027785,Benign
ISIC_0054715,Benign
ISIC_0060468,Benign
ISIC_0027566,Benign
ISIC_0027299,Benign
ISIC_0025759,Benign
ISIC_0013226,Benign
ISIC_0030589,Benign
ISIC_0065260,Benign
ISIC_0027590,Malignant
ISIC_0024872,Benign
ISIC_0059118,Benign
ISIC_0067094,Benign
ISIC_0034003,Benign
ISIC_0012756,Malignant
ISIC_0031305,Benign
ISIC_0033948,Benign
ISIC_0024754,Benign
ISIC_0030722,Benign
ISIC_0034217,Benign
ISIC_0033723,Benign
ISIC_0028512,Malignant
ISIC_0030693,Benign
ISIC_0025279,Benign
ISIC_0029333,Benign
ISIC_0030810,Benign
ISIC_0014695,Malignant
ISIC_0025277,Malignant
ISIC_0027313,Benign
ISIC_0010010,Benign
ISIC_0032465,Benign
ISIC_0029005,Benign
ISIC_0000493,Benign
ISIC_0060352,Benign
ISIC_0055800,Benign
ISIC_0032434,Benign
ISIC_0026300,Benign
ISIC_0014611,Benign
ISIC_0009188,Benign
ISIC_0025687,Benign
ISIC_0058274,Benign
ISIC_0068219,Benign
ISIC_0031132,Benign
ISIC_0000550,Malignant
ISIC_0010037,Benign
ISIC_0027819,Malignant
ISIC_0028755,Benign
ISIC_0024934,Benign
ISIC_0061111,Benign
ISIC_0025252,Benign
ISIC_0056945,Benign
ISIC_0010465,Benign
ISIC_0031229,Benign
ISIC_0029262,Benign
ISIC_0000134,Benign
ISIC_0055621,Benign
ISIC_0032684,Malignant
ISIC_0024462,Benign
ISIC_0058111,Benign
ISIC_0067657,Benign
ISIC_0063150,Benign
ISIC_0026432,Benign
ISIC_0012940,Benign
ISIC_0064052,Benign
ISIC_0028530,Benign
ISIC_0000555,Malignant
ISIC_0064528,Benign
ISIC_0069334,Benign
ISIC_0063760,Benign
ISIC_0030475,Benign
ISIC_0064285,Benign
ISIC_0055263,Benign
ISIC_0054105,Benign
ISIC_0061879,Benign
ISIC_0015482,Benign
ISIC_0064259,Benign
ISIC_0026687,Malignant
ISIC_0028867,Benign
ISIC_0026378,Benign
ISIC_0032371,Malignant
ISIC_0032459,Benign
ISIC_0032584,Benign
ISIC_0026924,Benign
ISIC_0028607,Benign
ISIC_0014046,Benign
ISIC_0000250,Benign
ISIC_0032125,Benign
ISIC_0030583,Benign
ISIC_0066454,Benign
ISIC_0024804,Benign
ISIC_0058585,Benign
ISIC_0059144,Benign
ISIC_0060921,Benign
ISIC_0031226,Benign
ISIC_0013438,Benign
ISIC_0033201,Benign
ISIC_0034078,Benign
ISIC_0064903,Benign
ISIC_0029885,Malignant
ISIC_0026954,Malignant
ISIC_0027543,Benign
ISIC_0031820,Benign
ISIC_0025856,Benign
ISIC_0027717,Benign
ISIC_0034291,Benign
ISIC_0031763,Benign
ISIC_0013580,Benign
ISIC_0054046,Benign
ISIC_0024711,Benign
ISIC_0054891,Benign
ISIC_0027659,Malignant
ISIC_0068179,Benign
ISIC_0030867,Benign
ISIC_0024665,Malignant
ISIC_0058825,Benign
ISIC_0028121,Benign
ISIC_0055358,Benign
ISIC_0033544,Benign
ISIC_0062699,Benign
ISIC_0013530,Malignant
ISIC_0014963,Malignant
ISIC_0000092,Benign
ISIC_0028394,Benign
ISIC_0026972,Benign
ISIC_0030228,Benign
ISIC_0025598,Benign
ISIC_0024903,Benign
ISIC_0033846,Benign
ISIC_0033701,Benign
ISIC_0015568,Benign
ISIC_0027355,Benign
ISIC_0068601,Benign
ISIC_0063544,Benign
ISIC_0027076,Malignant
ISIC_0012669,Benign
ISIC_0015254,Benign
ISIC_0030622,Benign
ISIC_0012116,Benign
ISIC_0054270,Benign
ISIC_0025732,Malignant
ISIC_0033799,Benign
ISIC_0026684,Benign
ISIC_0063949,Benign
ISIC_0027151,Benign
ISIC_0010367,Benign
ISIC_0059968,Benign
ISIC_0025943,Benign
ISIC_0054838,Benign
ISIC_0014802,Benign
ISIC_0025064,Benign
ISIC_0024499,Benign
ISIC_0068225,Benign
ISIC_0069226,Benign
ISIC_0000149,Malignant
ISIC_0029626,Benign
ISIC_0032672,Malignant
ISIC_0014026,Benign
ISIC_0060451,Benign
ISIC_0062337,Benign
ISIC_0002287,Benign
ISIC_0025420,Benign
ISIC_0014522,Benign
ISIC_0028664,Benign
ISIC_0029972,Benign
ISIC_0034126,Benign
ISIC_0068491,Benign
ISIC_0000336,Benign
ISIC_0029800,Benign
ISIC_0058965,Benign
ISIC_0033451,Benign
ISIC_0032475,Benign
ISIC_0054381,Benign
ISIC_0066585,Benign
ISIC_0031612,Benign
ISIC_0063969,Benign
ISIC_0027683,Benign
ISIC_0033378,Benign
ISIC_0025340,Benign
ISIC_0030200,Benign
ISIC_0033830,Benign
ISIC_0000365,Benign
ISIC_0060407,Benign
ISIC_0000105,Benign
ISIC_0060943,Benign
ISIC_0061164,Benign
ISIC_0029448,Benign
ISIC_0025746,Benign
ISIC_0000170,Malignant
ISIC_0061562,Benign
ISIC_0010477,Benign
ISIC_0024520,Benign
ISIC_0064748,Benign
ISIC_0025958,Benign
ISIC_0027140,Benign
ISIC_0013996,Benign
ISIC_0026061,Benign
ISIC_0028276,Benign
ISIC_0028230,Benign
ISIC_0027608,Benign
ISIC_0013281,Benign
ISIC_0024952,Malignant
ISIC_0068226,Benign
ISIC_0025877,Benign
ISIC_0025724,Malignant
ISIC_0010335,Benign
ISIC_0034288,Benign
ISIC_0025196,Malignant
ISIC_0030594,Malignant
ISIC_0033517,Benign
ISIC_0015139,Benign
ISIC_0024424,Benign
ISIC_0065852,Benign
ISIC_0058657,Benign
ISIC_0014061,Malignant
ISIC_0012721,Benign
ISIC_0032702,Benign
ISIC_0028458,Benign
ISIC_0028951,Benign
ISIC_0031667,Benign
ISIC_0060213,Benign
ISIC_0069247,Benign
ISIC_0033727,Benign
ISIC_0025429,Benign
ISIC_0000366,Benign
ISIC_0029095,Benign
ISIC_0032770,Benign
ISIC_0014474,Benign
ISIC_0031477,Benign
ISIC_0014763,Benign
ISIC_0029088,Benign
ISIC_0033880,Benign
ISIC_0066580,Benign
ISIC_0014173,Malignant
ISIC_0033765,Benign
ISIC_0027786,Malignant
ISIC_0015127,Malignant
ISIC_0027954,Benign
ISIC_0033509,Benign
ISIC_0031255,Benign
ISIC_0066046,Benign
ISIC_0030217,Benign
ISIC_0034285,Benign
ISIC_0066602,Benign
ISIC_0026350,Malignant
ISIC_0029735,Benign
ISIC_0026834,Benign
ISIC_0058715,Benign
ISIC_0032567,Benign
ISIC_0026628,Benign
ISIC_0025538,Benign
ISIC_0032514,Benign
ISIC_0063821,Benign
ISIC_0031924,Benign
ISIC_0014753,Benign
ISIC_0030062,Benign
ISIC_0065137,Benign
ISIC_0030283,Benign
ISIC_0054115,Benign
ISIC_0033798,Benign
ISIC_0032842,Benign
ISIC_0027551,Benign
ISIC_0059114,Benign
ISIC_0053948,Benign
ISIC_0056861,Benign
ISIC_0024603,Benign
ISIC_0029341,Malignant
ISIC_0055731,Benign
ISIC_0030696,Benign
ISIC_0055013,Benign
ISIC_0024624,Malignant
ISIC_0025320,Benign
ISIC_0015984,Benign
ISIC_0033367,Benign
ISIC_0062911,Benign
ISIC_0060036,Benign
ISIC_0014804,Benign
ISIC_0026189,Benign
ISIC_0033737,Benign
ISIC_0057966,Benign
ISIC_0014458,Benign
ISIC_0060954,Benign
ISIC_0056276,Benign
ISIC_0025095,Benign
ISIC_0034151,Benign
ISIC_0062574,Benign
ISIC_0025589,Malignant
ISIC_0062973,Benign
ISIC_0015312,Benign
ISIC_0058295,Benign
ISIC_0009975,Benign
ISIC_0026014,Malignant
ISIC_0066529,Benign
ISIC_0028991,Benign
ISIC_0034178,Benign
ISIC_0027727,Benign
ISIC_0031088,Benign
ISIC_0053694,Benign
ISIC_0028077,Benign
ISIC_0031317,Benign
ISIC_0031885,Benign
ISIC_0029876,Benign
ISIC_0025670,Benign
ISIC_0031428,Benign
ISIC_0028199,Benign
ISIC_0003346,Benign
ISIC_0061526,Benign
ISIC_0032063,Benign
ISIC_0066628,Benign
ISIC_0026454,Benign
ISIC_0012246,Benign
ISIC_0029024,Benign
ISIC_0027399,Benign
ISIC_0029597,Benign
ISIC_0059429,Benign
ISIC_0027805,Benign
ISIC_0065672,Benign
ISIC_0026947,Benign
ISIC_0056480,Benign
ISIC_0061737,Benign
ISIC_0029561,Benign
ISIC_0062909,Benign
ISIC_0025325,Benign
ISIC_0027495,Benign
ISIC_0025407,Benign
ISIC_0055599,Benign
ISIC_0053932,Benign
ISIC_0066896,Benign
ISIC_0009927,Malignant
ISIC_0058879,Benign
ISIC_0032351,Benign
ISIC_0010169,Benign
ISIC_0065405,Benign
ISIC_0028208,Benign
ISIC_0028098,Benign
ISIC_0013178,Benign
ISIC_0010575,Benign
ISIC_0027216,Benign
ISIC_0012699,Benign
ISIC_0013192,Benign
ISIC_0069118,Benign
ISIC_0027712,Benign
ISIC_0056068,Benign
ISIC_0025430,Benign
ISIC_0030834,Benign
ISIC_0028554,Benign
ISIC_0029378,Benign
ISIC_0067589,Benign
ISIC_0067420,Benign
ISIC_0027863,Malignant
ISIC_0011081,Benign
ISIC_0031933,Benign
ISIC_0012911,Benign
ISIC_0012333,Benign
ISIC_0014696,Benign
ISIC_0068184,Benign
ISIC_0032215,Benign
ISIC_0029675,Benign
ISIC_0060824,Benign
ISIC_0025257,Benign
ISIC_0025231,Benign
ISIC_0028355,Benign
ISIC_0025018,Malignant
ISIC_0027127,Benign
ISIC_0054804,Benign
ISIC_0029044,Benign
ISIC_0059321,Benign
ISIC_0064879,Benign
ISIC_0068788,Benign
ISIC_0055125,Benign
ISIC_0059910,Benign
ISIC_0015216,Benign
ISIC_0034191,Benign
ISIC_0057017,Benign
ISIC_0026190,Benign
ISIC_0024361,Benign
ISIC_0025120,Benign
ISIC_0000271,Benign
ISIC_0030711,Benign
ISIC_0057754,Benign
ISIC_0025395,Benign
ISIC_0028627,Benign
ISIC_0028345,Benign
ISIC_0014890,Benign
ISIC_0062660,Benign
ISIC_0032325,Benign
ISIC_0032256,Benign
ISIC_0026442,Malignant
ISIC_0026140,Benign
ISIC_0010225,Malignant
ISIC_0024743,Malignant
ISIC_0061082,Benign
ISIC_0030402,Benign
ISIC_0032309,Benign
ISIC_0014649,Benign
ISIC_0024650,Benign
ISIC_0065545,Benign
ISIC_0010028,Benign
ISIC_0000288,Malignant
ISIC_0032544,Malignant
ISIC_0067691,Benign
ISIC_0025690,Benign
ISIC_0025022,Benign
ISIC_0026003,Benign
ISIC_0031565,Malignant
ISIC_0012715,Malignant
ISIC_0000110,Benign
ISIC_0012676,Benign
ISIC_0026222,Benign
ISIC_0069207,Benign
ISIC_0025698,Benign
ISIC_0015217,Benign
ISIC_0030140,Benign
ISIC_0055819,Benign
ISIC_0026885,Benign
ISIC_0028409,Benign
ISIC_0028464,Benign
ISIC_0026162,Benign
ISIC_0062368,Benign
ISIC_0033762,Benign
ISIC_0029237,Benign
ISIC_0054557,Benign
ISIC_0007344,Benign
ISIC_0024892,Benign
ISIC_0029808,Benign
ISIC_0032069,Benign
ISIC_0026031,Benign
ISIC_0059390,Benign
ISIC_0012772,Benign
ISIC_0030537,Benign
ISIC_0033909,Benign
ISIC_0057283,Benign
ISIC_0026011,Benign
ISIC_0060427,Benign
ISIC_0060311,Benign
ISIC_0025568,Benign
ISIC_0059522,Benign
ISIC_0031857,Benign
ISIC_0066780,Benign
ISIC_0060641,Benign
ISIC_0030610,Benign
ISIC_0029085,Benign
ISIC_0027603,Benign
ISIC_0015603,Benign
ISIC_0029782,Benign
ISIC_0013832,Malignant
ISIC_0014830,Benign
ISIC_0027307,Benign
ISIC_0012303,Benign
ISIC_0064326,Benign
ISIC_0026291,Benign
ISIC_0064861,Benign
ISIC_0013707,Benign
ISIC_0054898,Benign
ISIC_0026421,Benign
ISIC_0030640,Benign
ISIC_0026840,Benign
ISIC_0069494,Benign
ISIC_0031285,Benign
ISIC_0025181,Benign
ISIC_0027833,Benign
ISIC_0027456,Benign
ISIC_0011176,Malignant
ISIC_0000138,Benign
ISIC_0031163,Benign
ISIC_0025593,Benign
ISIC_0063402,Benign
ISIC_0031530,Benign
ISIC_0064802,Benign
ISIC_0014822,Benign
ISIC_0025359,Benign
ISIC_0005247,Benign
ISIC_0029581,Benign
ISIC_0059266,Benign
ISIC_0025635,Benign
ISIC_0025086,Benign
ISIC_0032726,Malignant
ISIC_0032695,Malignant
ISIC_0060565,Benign
ISIC_0029788,Benign
ISIC_0062247,Benign
ISIC_0015256,Malignant
ISIC_0056456,Benign
ISIC_0028061,Benign
ISIC_0015969,Benign
ISIC_0059242,Benign
ISIC_0067074,Benign
ISIC_0031558,Benign
ISIC_0061844,Benign
ISIC_0030487,Malignant
ISIC_0060567,Benign
ISIC_0065881,Benign
ISIC_0055581,Benign
ISIC_0030966,Benign
ISIC_0062658,Benign
ISIC_0026360,Malignant
ISIC_0055120,Benign
ISIC_0012299,Benign
ISIC_0002780,Benign
ISIC_0029813,Benign
ISIC_0032197,Malignant
ISIC_0027283,Benign
ISIC_0029022,Benign
ISIC_0024476,Benign
ISIC_0010467,Benign
ISIC_0030025,Benign
ISIC_0033660,Benign
ISIC_0028389,Benign
ISIC_0013342,Benign
ISIC_0054166,Benign
ISIC_0024618,Benign
ISIC_0028064,Benign
ISIC_0009929,Benign
ISIC_0027409,Benign
ISIC_0056197,Benign
ISIC_0012450,Malignant
ISIC_0029080,Benign
ISIC_0029221,Benign
ISIC_0030656,Benign
ISIC_0025892,Benign
ISIC_0053627,Benign
ISIC_0060606,Benign
ISIC_0014233,Malignant
ISIC_0028359,Benign
ISIC_0029437,Benign
ISIC_0029751,Benign
ISIC_0024323,Malignant
ISIC_0060479,Benign
ISIC_0054831,Benign
ISIC_0015961,Benign
ISIC_0032558,Benign
ISIC_0027792,Benign
ISIC_0033237,Benign
ISIC_0027324,Benign
ISIC_0024492,Benign
ISIC_0034232,Benign
ISIC_0056523,Benign
ISIC_0014735,Malignant
ISIC_0066679,Benign
ISIC_0033404,Benign
ISIC_0029727,Benign
ISIC_0029896,Benign
ISIC_0065211,Benign
ISIC_0011373,Benign
ISIC_0025699,Benign
ISIC_0015331,Benign
ISIC_0026618,Benign
ISIC_0029368,Benign
ISIC_0028058,Benign
ISIC_0031164,Benign
ISIC_0034165,Benign
ISIC_0010081,Malignant
ISIC_0057892,Benign
ISIC_0069251,Benign
ISIC_0027173,Benign
ISIC_0032401,Benign
ISIC_0013778,Benign
ISIC_0066868,Benign
ISIC_0013567,Malignant
ISIC_0013712,Benign
ISIC_0013044,Benign
ISIC_0010020,Benign
ISIC_0031985,Benign
ISIC_0016025,Benign
ISIC_0033433,Benign
ISIC_0028905,Benign
ISIC_0060730,Benign
ISIC_0025496,Benign
ISIC_0031400,Malignant
ISIC_0026270,Benign
ISIC_0028008,Benign
ISIC_0030673,Benign
ISIC_0034037,Benign
ISIC_0028117,Benign
ISIC_0015045,Malignant
ISIC_0025415,Benign
ISIC_0058139,Benign
ISIC_0030414,Benign
ISIC_0033318,Benign
ISIC_0013340,Benign
ISIC_0058537,Benign
ISIC_0026117,Malignant
ISIC_0056528,Benign
ISIC_0031944,Benign
ISIC_0032411,Benign
ISIC_0031709,Malignant
ISIC_0031703,Benign
ISIC_0027276,Benign
ISIC_0062824,Benign
ISIC_0033417,Benign
ISIC_0024412,Benign
ISIC_0059470,Benign
ISIC_0061640,Benign
ISIC_0030424,Benign
ISIC_0026054,Benign
ISIC_0031134,Benign
ISIC_0026220,Benign
ISIC_0013249,Benign
ISIC_0030627,Benign
ISIC_0010585,Benign
ISIC_0032262,Benign
ISIC_0062840,Benign
ISIC_0060106,Benign
ISIC_0010863,Malignant
ISIC_0068875,Benign
ISIC_0030869,Benign
ISIC_0013465,Benign
ISIC_0026180,Benign
ISIC_0026925,Benign
ISIC_0032103,Benign
ISIC_0060668,Benign
ISIC_0032203,Malignant
ISIC_0029785,Benign
ISIC_0027917,Benign
ISIC_0067801,Benign
ISIC_0069090,Benign
ISIC_0028041,Malignant
ISIC_0010239,Benign
ISIC_0010496,Benign
ISIC_0027799,Benign
ISIC_0026208,Benign
ISIC_0058056,Benign
ISIC_0059731,Benign
ISIC_0055129,Benign
ISIC_0065948,Benign
ISIC_0032058,Benign
ISIC_0029240,Benign
ISIC_0027024,Benign
ISIC_0058976,Benign
ISIC_0026258,Malignant
ISIC_0011322,Benign
ISIC_0065254,Benign
ISIC_0029690,Benign
ISIC_0029449,Benign
ISIC_0030838,Benign
ISIC_0055199,Benign
ISIC_0015295,Benign
ISIC_0027149,Malignant
ISIC_0025486,Benign
ISIC_0015190,Malignant
ISIC_0016006,Benign
ISIC_0026376,Benign
ISIC_0011378,Benign
ISIC_0027002,Benign
ISIC_0013663,Malignant
ISIC_0033233,Benign
ISIC_0027087,Benign
ISIC_0029348,Benign
ISIC_0032962,Benign
ISIC_0026366,Benign
ISIC_0024604,Benign
ISIC_0031241,Benign
ISIC_0000492,Benign
ISIC_0056650,Benign
ISIC_0027466,Benign
ISIC_0028583,Malignant
ISIC_0025743,Benign
ISIC_0026349,Benign
ISIC_0031783,Benign
ISIC_0024984,Malignant
ISIC_0000259,Benign
ISIC_0027139,Benign
ISIC_0011200,Benign
ISIC_0013359,Malignant
ISIC_0058546,Benign
ISIC_0065457,Benign
ISIC_0025079,Benign
ISIC_0028069,Malignant
ISIC_0029670,Benign
ISIC_0064319,Benign
ISIC_0013000,Benign
ISIC_0000171,Malignant
ISIC_0068525,Benign
ISIC_0027714,Benign
ISIC_0026235,Benign
ISIC_0031621,Benign
ISIC_0066178,Benign
ISIC_0009956,Benign
ISIC_0056373,Benign
ISIC_0031897,Benign
ISIC_0029076,Benign
ISIC_0033741,Benign
ISIC_0026543,Benign
ISIC_0029476,Benign
ISIC_0031140,Malignant
ISIC_0068591,Benign
ISIC_0025709,Malignant
ISIC_0025839,Benign
ISIC_0010247,Benign
ISIC_0028773,Malignant
ISIC_0033409,Benign
ISIC_0032790,Malignant
ISIC_0025276,Benign
ISIC_0032677,Benign
ISIC_0027732,Benign
ISIC_0014559,Malignant
ISIC_0059230,Benign
ISIC_0028939,Benign
ISIC_0066113,Benign
ISIC_0029664,Benign
ISIC_0054142,Benign
ISIC_0016038,Benign
ISIC_0059678,Benign
ISIC_0029883,Benign
ISIC_0059613,Benign
ISIC_0000104,Benign
ISIC_0025917,Benign
ISIC_0026895,Benign
ISIC_0067883,Benign
ISIC_0029893,Malignant
ISIC_0030337,Benign
ISIC_0014144,Malignant
ISIC_0015957,Benign
ISIC_0026818,Benign
ISIC_0067250,Benign
ISIC_0015983,Benign
ISIC_0025265,Malignant
ISIC_0064819,Benign
ISIC_0061069,Benign
ISIC_0013457,Malignant
ISIC_0009909,Benign
ISIC_0000342,Benign
ISIC_0029604,Benign
ISIC_0062540,Benign
ISIC_0014353,Benign
ISIC_0000131,Benign
ISIC_0030266,Benign
ISIC_0026341,Benign
ISIC_0069035,Benign
ISIC_0025995,Benign
ISIC_0015958,Benign
ISIC_0033256,Benign
ISIC_0054797,Benign
ISIC_0013434,Benign
ISIC_0000188,Benign
ISIC_0033040,Benign
ISIC_0009896,Benign
ISIC_0059285,Benign
ISIC_0026160,Benign
ISIC_0012288,Malignant
ISIC_0016022,Benign
ISIC_0014843,Benign
ISIC_0061611,Benign
ISIC_0031053,Benign
ISIC_0028302,Benign
ISIC_0056968,Benign
ISIC_0029766,Benign
ISIC_0026025,Benign
ISIC_0032386,Benign
ISIC_0029039,Benign
ISIC_0003174,Benign
ISIC_0010014,Benign
ISIC_0032902,Benign
ISIC_0010848,Benign
ISIC_0059693,Benign
ISIC_0029259,Benign
ISIC_0027473,Malignant
ISIC_0015243,Malignant
ISIC_0032460,Benign
ISIC_0030911,Benign
ISIC_0011149,Benign
ISIC_0031476,Benign
ISIC_0033711,Benign
ISIC_0063914,Benign
ISIC_0025693,Benign
ISIC_0011124,Benign
ISIC_0029079,Benign
ISIC_0033934,Benign
ISIC_0065819,Benign
ISIC_0034227,Benign
ISIC_0029130,Benign
ISIC_0026929,Benign
ISIC_0014543,Malignant
ISIC_0027115,Benign
ISIC_0031908,Malignant
ISIC_0001128,Malignant
ISIC_0063763,Benign
ISIC_0031514,Benign
ISIC_0060286,Benign
ISIC_0025902,Benign
ISIC_0056301,Benign
ISIC_0060105,Benign
ISIC_0030960,Benign
ISIC_0058293,Benign
ISIC_0067114,Benign
ISIC_0031349,Benign
ISIC_0029461,Benign
ISIC_0026644,Benign
ISIC_0032808,Malignant
ISIC_0025622,Benign
ISIC_0031034,Malignant
ISIC_0025828,Benign
ISIC_0032479,Benign
ISIC_0033572,Benign
ISIC_0034138,Benign
ISIC_0064405,Benign
ISIC_0013772,Benign
ISIC_0055388,Benign
ISIC_0024671,Benign
ISIC_0026735,Malignant
ISIC_0013397,Benign
ISIC_0068344,Benign
ISIC_0069377,Benign
ISIC_0030900,Benign
ISIC_0054943,Benign
ISIC_0061114,Benign
ISIC_0032326,Benign
ISIC_0025596,Benign
ISIC_0034197,Benign
ISIC_0024440,Benign
ISIC_0028275,Benign
ISIC_0024811,Benign
ISIC_0029248,Benign
ISIC_0030607,Benign
ISIC_0027253,Malignant
ISIC_0067886,Benign
ISIC_0026267,Benign
ISIC_0031869,Benign
ISIC_0031830,Benign
ISIC_0031705,Benign
ISIC_0067741,Benign
ISIC_0064695,Benign
ISIC_0026252,Benign
ISIC_0033326,Benign
ISIC_0065400,Benign
ISIC_0030647,Benign
ISIC_0063003,Benign
ISIC_0061241,Benign
ISIC_0059527,Benign
ISIC_0053773,Benign
ISIC_0029736,Benign
ISIC_0027924,Benign
ISIC_0027105,Malignant
ISIC_0027186,Benign
ISIC_0029804,Benign
ISIC_0024744,Benign
ISIC_0014299,Benign
ISIC_0030520,Benign
ISIC_0012851,Benign
ISIC_0059300,Benign
ISIC_0032883,Benign
ISIC_0061733,Benign
ISIC_0029768,Benign
ISIC_0026090,Malignant
ISIC_0062470,Benign
ISIC_0030041,Benign
ISIC_0057396,Benign
ISIC_0030981,Benign
ISIC_0000023,Benign
ISIC_0027096,Benign
ISIC_0068372,Benign
ISIC_0054268,Benign
ISIC_0032410,Benign
ISIC_0065630,Benign
ISIC_0028099,Benign
ISIC_0010176,Benign
ISIC_0010017,Benign
ISIC_0015158,Benign
ISIC_0058733,Benign
ISIC_0000045,Benign
ISIC_0059380,Benign
ISIC_0025070,Benign
ISIC_0014032,Benign
ISIC_0029818,Benign
ISIC_0063326,Benign
ISIC_0025666,Benign
ISIC_0000358,Benign
ISIC_0030746,Malignant
ISIC_0032076,Benign
ISIC_0027110,Benign
ISIC_0067219,Benign
ISIC_0027972,Benign
ISIC_0033284,Benign
ISIC_0033110,Benign
ISIC_0032348,Benign
ISIC_0063581,Benign
ISIC_0026303,Benign
ISIC_0055004,Benign
ISIC_0014577,Benign
ISIC_0029687,Benign
ISIC_0026213,Malignant
ISIC_0033044,Benign
ISIC_0033163,Benign
ISIC_0012213,Benign
ISIC_0029651,Malignant
ISIC_0031000,Benign
ISIC_0009936,Benign
ISIC_0032922,Malignant
ISIC_0001213,Benign
ISIC_0032535,Malignant
ISIC_0027806,Benign
ISIC_0053630,Benign
ISIC_0030107,Malignant
ISIC_0066604,Benign
ISIC_0025467,Malignant
ISIC_0025137,Benign
ISIC_0028054,Benign
ISIC_0025448,Benign
ISIC_0030168,Benign
ISIC_0030950,Malignant
ISIC_0012713,Benign
ISIC_0030149,Benign
ISIC_0000004,Malignant
ISIC_0032538,Benign
ISIC_0069597,Benign
ISIC_0069507,Benign
ISIC_0064865,Benign
ISIC_0012684,Benign
ISIC_0033247,Benign
ISIC_0033675,Benign
ISIC_0026931,Benign
ISIC_0033069,Benign
ISIC_0030667,Benign
ISIC_0028052,Benign
ISIC_0032547,Malignant
ISIC_0057919,Benign
ISIC_0060694,Benign
ISIC_0032809,Benign
ISIC_0029110,Benign
ISIC_0031955,Benign
ISIC_0032540,Benign
ISIC_0026099,Benign
ISIC_0032800,Benign
ISIC_0057714,Benign
ISIC_0028694,Benign
ISIC_0012159,Benign
ISIC_0064228,Benign
ISIC_0029162,Benign
ISIC_0032335,Benign
ISIC_0059813,Benign
ISIC_0032891,Benign
ISIC_0011114,Benign
ISIC_0027576,Benign
ISIC_0025355,Benign
ISIC_0067371,Benign
ISIC_0032045,Benign
ISIC_0030719,Benign
ISIC_0026562,Benign
ISIC_0063128,Benign
ISIC_0031167,Benign
ISIC_0034018,Benign
ISIC_0026141,Benign
ISIC_0014694,Benign
ISIC_0031212,Benign
ISIC_0029497,Benign
ISIC_0025874,Benign
ISIC_0011211,Benign
ISIC_0055537,Benign
ISIC_0028304,Benign
ISIC_0000317,Benign
ISIC_0055369,Benign
ISIC_0053584,Benign
ISIC_0067840,Benign
ISIC_0027005,Benign
ISIC_0031683,Benign
ISIC_0031248,Benign
ISIC_0012950,Benign
ISIC_0026488,Benign
ISIC_0064385,Benign
ISIC_0031532,Benign
ISIC_0012506,Benign
ISIC_0027840,Benign
ISIC_0011164,Benign
ISIC_0067811,Benign
ISIC_0069698,Benign
ISIC_0068111,Benign
ISIC_0024401,Benign
ISIC_0067926,Benign
ISIC_0031871,Benign
ISIC_0062679,Benign
ISIC_0057794,Benign
ISIC_0032061,Malignant
ISIC_0024578,Benign
ISIC_0065882,Benign
ISIC_0031271,Benign
ISIC_0027982,Benign
ISIC_0000133,Benign
ISIC_0026201,Benign
ISIC_0065528,Benign
ISIC_0057576,Benign
ISIC_0029027,Benign
ISIC_0010252,Benign
ISIC_0000277,Malignant
ISIC_0055592,Benign
ISIC_0061474,Benign
ISIC_0032621,Benign
ISIC_0028290,Benign
ISIC_0031408,Malignant
ISIC_0064198,Benign
ISIC_0027113,Benign
ISIC_0024841,Benign
ISIC_0034168,Benign
ISIC_0053921,Benign
ISIC_0024386,Benign
ISIC_0024697,Benign
ISIC_0057304,Benign
ISIC_0015311,Benign
ISIC_0010592,Benign
ISIC_0068733,Benign
ISIC_0027879,Benign
ISIC_0025922,Benign
ISIC_0028587,Benign
ISIC_0026603,Benign
ISIC_0055590,Benign
ISIC_0033058,Benign
ISIC_0055077,Benign
ISIC_0062561,Benign
